Datum,Uhrzeit,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,
19-08-2016,15:29,SILVER SL 19.21  HB 83.58  FN 19.21  ...,NL0011846506,"Kauf 150 zu je 0,2",,EUR,"-30,00",EUR,"-1002,15"
19-08-2016,00:00,GAZPROM ADR SP./2 RL 5L 5,US3682872078,Dividende,,USD,"4,89",USD,"3,76"
19-08-2016,00:00,GAZPROM ADR SP./2 RL 5L 5,US3682872078,Dividendensteuer,,USD,"-0,73",USD,"-1,13"
19-08-2016,00:00,GAZPROM ADR SP./2 RL 5L 5,US3682872078,ADR/GDR Weitergabegebühr,,USD,"-0,40",USD,"-0,40"
16-08-2016,09:10,ADIDAS SL 149.33  FN 149.33  R 10.00 ...,DE000CX01YN4,Verkauf 100 zu je 0,,EUR,"0,00",EUR,"-972,15"
15-08-2016,17:44,S&P 500 SL 2262.12  HB 872.30  FN 226...,DE000CC3ZV81,Transaktionsgebühr,,EUR,"-4,00",EUR,"-972,15"
15-08-2016,17:44,S&P 500 SL 2262.12  HB 872.30  FN 226...,DE000CC3ZV81,Transaktionsgebühr,,EUR,"-0,07",EUR,"-968,15"
15-08-2016,17:44,S&P 500 SL 2262.12  HB 872.30  FN 226...,DE000CC3ZV81,"Kauf 200 zu je 0,83",,EUR,"-166,00",EUR,"-968,08"
15-08-2016,16:40,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,Transaktionsgebühr,,EUR,"-4,00",EUR,"-802,08"
15-08-2016,16:40,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,Transaktionsgebühr,,EUR,"-0,16",EUR,"-798,08"
15-08-2016,16:40,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,"Kauf 425 zu je 0,97",,EUR,"-412,25",EUR,"-797,92"
15-08-2016,14:57,GOLD SL 1308.61  HB 334.92  FN 1308.6...,NL0011849732,Transaktionsgebühr,,EUR,"-4,00",EUR,"-385,67"
15-08-2016,14:57,GOLD SL 1308.61  HB 334.92  FN 1308.6...,NL0011849732,Transaktionsgebühr,,EUR,"-0,03",EUR,"-381,67"
15-08-2016,14:57,GOLD SL 1308.61  HB 334.92  FN 1308.6...,NL0011849732,"Kauf 25 zu je 2,82",,EUR,"-70,50",EUR,"-381,64"
15-08-2016,13:10,COMMERZBANK AG,DE000CBK1001,Transaktionsgebühr,,EUR,"-2,00",EUR,"-311,14"
15-08-2016,13:10,COMMERZBANK AG,DE000CBK1001,Transaktionsgebühr,,EUR,"-0,01",EUR,"-309,14"
15-08-2016,13:10,COMMERZBANK AG,DE000CBK1001,"Verkauf 28 zu je 5,75",,EUR,"161,00",EUR,"-309,13"
12-08-2016,15:00,SILVER SL 19.21  HB 83.58  FN 19.21  ...,NL0011846506,Transaktionsgebühr,,EUR,"-4,00",EUR,"-470,13"
12-08-2016,15:00,SILVER SL 19.21  HB 83.58  FN 19.21  ...,NL0011846506,Transaktionsgebühr,,EUR,"-0,03",EUR,"-466,13"
12-08-2016,15:00,SILVER SL 19.21  HB 83.58  FN 19.21  ...,NL0011846506,"Kauf 75 zu je 0,94",,EUR,"-70,50",EUR,"-466,10"
11-08-2016,16:31,FTSE 100 SL 6940.00  HB 38.79  FN 708...,NL0010902722,Transaktionsgebühr,,EUR,"-4,00",EUR,"-395,60"
11-08-2016,16:31,FTSE 100 SL 6940.00  HB 38.79  FN 708...,NL0010902722,Transaktionsgebühr,,EUR,"-0,02",EUR,"-391,60"
11-08-2016,16:31,FTSE 100 SL 6940.00  HB 38.79  FN 708...,NL0010902722,"Kauf 20 zu je 2,81",,EUR,"-56,20",EUR,"-391,58"
11-08-2016,00:00,RDSA DIVIDEND COUPON,RDSASCRIPDV,Kauf 22 zu je 0,,USD,"0,00",USD,"0,00"
10-08-2016,08:00,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,Transaktionsgebühr,,EUR,"-4,00",EUR,"-335,38"
10-08-2016,08:00,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,Transaktionsgebühr,,EUR,"-0,11",EUR,"-331,38"
10-08-2016,08:00,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,"Kauf 200 zu je 1,34",,EUR,"-268,00",EUR,"-331,27"
08-08-2016,15:23,ADIDAS SL 135.80  HB 14.65  FN 126.92...,NL0011931126,Transaktionsgebühr,,EUR,"-4,00",EUR,"-63,27"
08-08-2016,15:23,ADIDAS SL 135.80  HB 14.65  FN 126.92...,NL0011931126,Transaktionsgebühr,,EUR,"-0,03",EUR,"-59,27"
08-08-2016,15:23,ADIDAS SL 135.80  HB 14.65  FN 126.92...,NL0011931126,"Verkauf 30 zu je 2,09",,EUR,"62,70",EUR,"-59,24"
08-08-2016,14:56,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,Transaktionsgebühr,,EUR,"-4,00",EUR,"-121,94"
08-08-2016,14:56,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,Transaktionsgebühr,,EUR,"-0,15",EUR,"-117,94"
08-08-2016,14:56,NASDAQ 100 SL 4900.43  HB 186.52  FN ...,DE000CX0J217,"Kauf 275 zu je 1,36",,EUR,"-374,00",EUR,"-117,79"
08-08-2016,14:49,S&P 500 SL 2262.12  HB 872.30  FN 226...,DE000CC3ZV81,Transaktionsgebühr,,EUR,"-4,00",EUR,"256,21"
08-08-2016,14:49,S&P 500 SL 2262.12  HB 872.30  FN 226...,DE000CC3ZV81,Transaktionsgebühr,,EUR,"-0,14",EUR,"260,21"
08-08-2016,14:49,S&P 500 SL 2262.12  HB 872.30  FN 226...,DE000CC3ZV81,"Kauf 375 zu je 0,95",,EUR,"-356,25",EUR,"260,35"
05-08-2016,08:38,NASDAQ 100 SL 4772.33  HB 108.02  FN ...,NL0011295738,Verkauf 100 zu je 0,,EUR,"0,00",EUR,"616,60"
05-08-2016,08:38,NASDAQ 100 SL 4796.50  HB 108.48  FN ...,NL0011304480,Verkauf 50 zu je 0,,EUR,"0,00",EUR,"616,60"
04-08-2016,16:58,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,Transaktionsgebühr,,EUR,"-4,00",EUR,"616,60"
04-08-2016,16:58,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,Transaktionsgebühr,,EUR,"-0,04",EUR,"620,60"
04-08-2016,16:58,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,"Verkauf 475 zu je 0,2",,EUR,"95,00",EUR,"620,64"
04-08-2016,13:00,SILVER SL 21.3716  HB 3.65  FN 21.371...,NL0010587226,Transaktionsgebühr,,EUR,"-4,00",EUR,"525,64"
04-08-2016,13:00,SILVER SL 21.3716  HB 3.65  FN 21.371...,NL0010587226,Transaktionsgebühr,,EUR,"-0,02",EUR,"529,64"
04-08-2016,13:00,SILVER SL 21.3716  HB 3.65  FN 21.371...,NL0010587226,"Verkauf 30 zu je 1,33",,EUR,"39,90",EUR,"529,66"
04-08-2016,11:19,ADIDAS SL 135.80  HB 14.65  FN 126.92...,NL0011931126,Transaktionsgebühr,,EUR,"-4,00",EUR,"489,76"
04-08-2016,11:19,ADIDAS SL 135.80  HB 14.65  FN 126.92...,NL0011931126,Transaktionsgebühr,,EUR,"-0,02",EUR,"493,76"
04-08-2016,11:19,ADIDAS SL 135.80  HB 14.65  FN 126.92...,NL0011931126,"Kauf 30 zu je 1,68",,EUR,"-50,40",EUR,"493,78"
04-08-2016,11:17,ADIDAS SL 145.30 HB 11.69 FN 135.79 R...,NL0011933429,"Verkauf 50 zu je 0,95",,EUR,"47,50",EUR,"544,18"
03-08-2016,12:02,ADIDAS SL 145.30 HB 11.69 FN 135.79 R...,NL0011933429,Transaktionsgebühr,,EUR,"-4,00",EUR,"496,68"
03-08-2016,12:02,ADIDAS SL 145.30 HB 11.69 FN 135.79 R...,NL0011933429,Transaktionsgebühr,,EUR,"-0,02",EUR,"500,68"
03-08-2016,12:02,ADIDAS SL 145.30 HB 11.69 FN 135.79 R...,NL0011933429,"Kauf 50 zu je 1,19",,EUR,"-59,50",EUR,"500,70"
03-08-2016,08:00,SILVER SL 21.3716  HB 3.65  FN 21.371...,NL0010587226,Transaktionsgebühr,,EUR,"-4,00",EUR,"560,20"
03-08-2016,08:00,SILVER SL 21.3716  HB 3.65  FN 21.371...,NL0010587226,Transaktionsgebühr,,EUR,"-0,01",EUR,"564,20"
03-08-2016,08:00,SILVER SL 21.3716  HB 3.65  FN 21.371...,NL0010587226,"Kauf 30 zu je 0,96",,EUR,"-28,80",EUR,"564,21"
01-08-2016,17:12,NASDAQ 100 SL 4796.50  HB 108.48  FN ...,NL0011304480,Transaktionsgebühr,,EUR,"-4,00",EUR,"593,01"
01-08-2016,17:12,NASDAQ 100 SL 4796.50  HB 108.48  FN ...,NL0011304480,Transaktionsgebühr,,EUR,"-0,01",EUR,"597,01"
01-08-2016,17:12,NASDAQ 100 SL 4796.50  HB 108.48  FN ...,NL0011304480,"Kauf 50 zu je 0,5",,EUR,"-25,00",EUR,"597,02"
01-08-2016,17:09,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,Transaktionsgebühr,,EUR,"-4,00",EUR,"622,02"
01-08-2016,17:09,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,Transaktionsgebühr,,EUR,"-0,02",EUR,"626,02"
01-08-2016,17:09,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,"Kauf 275 zu je 0,15",,EUR,"-41,25",EUR,"626,04"
01-08-2016,08:00,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,Transaktionsgebühr,,EUR,"-4,00",EUR,"667,29"
01-08-2016,08:00,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,Transaktionsgebühr,,EUR,"-0,01",EUR,"671,29"
01-08-2016,08:00,S&P 500 SL 2186.46  HB 131.45  FN 218...,NL0011023890,"Kauf 200 zu je 0,15",,EUR,"-30,00",EUR,"671,30"
29-07-2016,08:09,NASDAQ 100 SL 4729.68  HB 106.42  FN ...,NL0011194105,Verkauf 72 zu je 0,,EUR,"0,00",EUR,"701,30"
28-07-2016,16:17,NASDAQ 100 SL 4772.33  HB 108.02  FN ...,NL0011295738,Transaktionsgebühr,,EUR,"-4,00",EUR,"701,30"
28-07-2016,16:17,NASDAQ 100 SL 4772.33  HB 108.02  FN ...,NL0011295738,Transaktionsgebühr,,EUR,"-0,03",EUR,"705,30"
28-07-2016,16:17,NASDAQ 100 SL 4772.33  HB 108.02  FN ...,NL0011295738,"Kauf 100 zu je 0,78",,EUR,"-78,00",EUR,"705,33"
26-07-2016,15:40,,,Einzahlung,,EUR,"100,00",EUR,"783,33"
26-07-2016,14:07,NASDAQ 100 SL 4729.68  HB 106.42  FN ...,NL0011194105,Transaktionsgebühr,,EUR,"-4,00",EUR,"683,33"
26-07-2016,14:07,NASDAQ 100 SL 4729.68  HB 106.42  FN ...,NL0011194105,Transaktionsgebühr,,EUR,"-0,02",EUR,"687,33"
26-07-2016,14:07,NASDAQ 100 SL 4729.68  HB 106.42  FN ...,NL0011194105,"Kauf 72 zu je 0,7",,EUR,"-50,40",EUR,"687,35"
26-07-2016,09:28,ADIDAS SL 149.33  FN 149.33  R 10.00 ...,DE000CX01YN4,Transaktionsgebühr,,EUR,"-4,00",EUR,"737,75"
26-07-2016,09:28,ADIDAS SL 149.33  FN 149.33  R 10.00 ...,DE000CX01YN4,Transaktionsgebühr,,EUR,"-0,02",EUR,"741,75"
26-07-2016,09:28,ADIDAS SL 149.33  FN 149.33  R 10.00 ...,DE000CX01YN4,"Kauf 50 zu je 1,04",,EUR,"-52,00",EUR,"741,77"
19-07-2016,10:01,"GLENCORE PLC DL -,01",JE00B4T3BW64,Transaktionsgebühr,,EUR,"-2,00",EUR,"793,77"
19-07-2016,10:01,"GLENCORE PLC DL -,01",JE00B4T3BW64,Transaktionsgebühr,,EUR,"-0,01",EUR,"795,77"
19-07-2016,10:01,"GLENCORE PLC DL -,01",JE00B4T3BW64,"Verkauf 50 zu je 2,149",,EUR,"107,45",EUR,"795,78"
15-07-2016,09:56,ADIDAS SL 129.30  FN 129.30  R 10.00 ...,DE000CX01K55,Verkauf 100 zu je 0,,EUR,"0,00",EUR,"688,33"
14-07-2016,13:00,DB X-TR.EO STOXX 50 DR 1C,LU0380865021,Transaktionsgebühr,,EUR,"-2,00",EUR,"688,33"
14-07-2016,13:00,DB X-TR.EO STOXX 50 DR 1C,LU0380865021,Transaktionsgebühr,,EUR,"-0,06",EUR,"690,33"
14-07-2016,13:00,DB X-TR.EO STOXX 50 DR 1C,LU0380865021,"Verkauf 8 zu je 39,45",,EUR,"315,60",EUR,"690,39"
14-07-2016,11:54,S&P 500 SL 2196.41  HB 103.62  FN 219...,NL0011197025,Transaktionsgebühr,,EUR,"-4,00",EUR,"374,79"
14-07-2016,11:54,S&P 500 SL 2196.41  HB 103.62  FN 219...,NL0011197025,Transaktionsgebühr,,EUR,"-0,02",EUR,"378,79"
14-07-2016,11:54,S&P 500 SL 2196.41  HB 103.62  FN 219...,NL0011197025,"Kauf 100 zu je 0,55",,EUR,"-55,00",EUR,"378,81"
13-07-2016,17:40,SILVER SL 20.8372  HB 4.13  FN 20.837...,NL0011846647,Transaktionsgebühr,,EUR,"-4,00",EUR,"433,81"
13-07-2016,17:40,SILVER SL 20.8372  HB 4.13  FN 20.837...,NL0011846647,Transaktionsgebühr,,EUR,"-0,02",EUR,"437,81"
13-07-2016,17:40,SILVER SL 20.8372  HB 4.13  FN 20.837...,NL0011846647,"Verkauf 75 zu je 0,78",,EUR,"58,50",EUR,"437,83"
13-07-2016,09:47,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,Transaktionsgebühr,,EUR,"-4,00",EUR,"379,33"
13-07-2016,09:47,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,Transaktionsgebühr,,EUR,"-0,04",EUR,"383,33"
13-07-2016,09:47,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,"Kauf 200 zu je 0,52",,EUR,"-104,00",EUR,"383,37"
12-07-2016,16:18,ADIDAS SL 149.33  FN 149.33  R 10.00 ...,DE000CX01YN4,Transaktionsgebühr,,EUR,"-4,00",EUR,"487,37"
12-07-2016,16:18,ADIDAS SL 149.33  FN 149.33  R 10.00 ...,DE000CX01YN4,Transaktionsgebühr,,EUR,"-0,04",EUR,"491,37"
12-07-2016,16:18,ADIDAS SL 149.33  FN 149.33  R 10.00 ...,DE000CX01YN4,"Kauf 50 zu je 1,96",,EUR,"-98,00",EUR,"491,41"
12-07-2016,16:05,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,Transaktionsgebühr,,EUR,"-4,00",EUR,"589,41"
12-07-2016,16:05,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,Transaktionsgebühr,,EUR,"-0,03",EUR,"593,41"
12-07-2016,16:05,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,"Kauf 150 zu je 0,54",,EUR,"-81,00",EUR,"593,44"
12-07-2016,09:04,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,Transaktionsgebühr,,EUR,"-4,00",EUR,"674,44"
12-07-2016,09:04,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,Transaktionsgebühr,,EUR,"-0,05",EUR,"678,44"
12-07-2016,09:04,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,"Kauf 200 zu je 0,6",,EUR,"-120,00",EUR,"678,49"
11-07-2016,10:52,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-4,00",EUR,"798,49"
11-07-2016,10:52,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-0,15",EUR,"802,49"
11-07-2016,10:52,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,"Verkauf 120 zu je 3,06",,EUR,"367,20",EUR,"802,64"
11-07-2016,10:26,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,Transaktionsgebühr,,EUR,"-4,00",EUR,"435,44"
11-07-2016,10:26,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,Transaktionsgebühr,,EUR,"-0,02",EUR,"439,44"
11-07-2016,10:26,S&P 500 SL 2176.88  HB 39.79  FN 2176...,NL0011211917,"Kauf 75 zu je 0,7",,EUR,"-52,50",EUR,"439,46"
11-07-2016,09:37,SILVER SL 20.8372  HB 4.13  FN 20.837...,NL0011846647,Transaktionsgebühr,,EUR,"-4,00",EUR,"491,96"
11-07-2016,09:37,SILVER SL 20.8372  HB 4.13  FN 20.837...,NL0011846647,Transaktionsgebühr,,EUR,"-0,03",EUR,"495,96"
11-07-2016,09:37,SILVER SL 20.8372  HB 4.13  FN 20.837...,NL0011846647,"Kauf 75 zu je 0,86",,EUR,"-64,50",EUR,"495,99"
11-07-2016,09:25,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,"Verkauf 300 zu je 0,59",,EUR,"177,00",EUR,"560,49"
08-07-2016,17:33,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,Transaktionsgebühr,,EUR,"-4,00",EUR,"383,49"
08-07-2016,17:33,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,Transaktionsgebühr,,EUR,"-0,03",EUR,"387,49"
08-07-2016,17:33,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,"Kauf 100 zu je 0,72",,EUR,"-72,00",EUR,"387,52"
08-07-2016,14:46,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,Transaktionsgebühr,,EUR,"-4,00",EUR,"459,52"
08-07-2016,14:46,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,Transaktionsgebühr,,EUR,"-0,07",EUR,"463,52"
08-07-2016,14:46,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,"Kauf 200 zu je 0,83",,EUR,"-166,00",EUR,"463,59"
08-07-2016,14:44,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,Transaktionsgebühr,,EUR,"-4,00",EUR,"629,59"
08-07-2016,14:44,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,Transaktionsgebühr,,EUR,"-0,03",EUR,"633,59"
08-07-2016,14:44,S&P 500 SL 2136.00 HB 30.55 FN 2200.8...,NL0010752556,"Verkauf 100 zu je 0,79",,EUR,"79,00",EUR,"633,62"
08-07-2016,14:10,DAX SL 9396.02  HB 3.78  FN 9396.02  ...,NL0011845078,Transaktionsgebühr,,EUR,"-4,00",EUR,"554,62"
08-07-2016,14:10,DAX SL 9396.02  HB 3.78  FN 9396.02  ...,NL0011845078,Transaktionsgebühr,,EUR,"-0,04",EUR,"558,62"
08-07-2016,14:10,DAX SL 9396.02  HB 3.78  FN 9396.02  ...,NL0011845078,"Verkauf 30 zu je 3,45",,EUR,"103,50",EUR,"558,66"
08-07-2016,10:58,GOLDEN STAR RES,CA38119T1049,Transaktionsgebühr,,EUR,"-7,50",EUR,"455,16"
08-07-2016,10:58,GOLDEN STAR RES,CA38119T1049,Transaktionsgebühr,,EUR,"-0,06",EUR,"462,66"
08-07-2016,10:58,GOLDEN STAR RES,CA38119T1049,"Verkauf 120 zu je 0,64",,EUR,"76,80",EUR,"462,72"
08-07-2016,00:00,DT.TECH.BET.AG O.N,DE000A1X3WX6,Dividende,,EUR,"4,40",EUR,"385,92"
08-07-2016,00:00,DT.TECH.BET.AG O.N,DE000A1X3WX6,Dividendensteuer,,EUR,"-0,73",EUR,"381,52"
08-07-2016,00:00,,,Währungswechsel (Ausbuchung),,GBP,"-1,13",GBP,"0,00"
08-07-2016,00:00,,,Währungswechsel (Einbuchung),"0,8541",EUR,"1,32",EUR,"382,25"
07-07-2016,17:05,"HSBC HLDGS PLC DL-,50",GB0005405286,Transaktionsgebühr,,EUR,"-2,00",EUR,"380,93"
07-07-2016,17:05,"HSBC HLDGS PLC DL-,50",GB0005405286,Transaktionsgebühr,,EUR,"-0,01",EUR,"382,93"
07-07-2016,17:05,"HSBC HLDGS PLC DL-,50",GB0005405286,"Kauf 24 zu je 5,45",,EUR,"-130,80",EUR,"382,94"
07-07-2016,15:40,ENDEAVOUR SILVER CORP,CA29258Y1034,Transaktionsgebühr,,EUR,"-7,50",EUR,"513,74"
07-07-2016,15:40,ENDEAVOUR SILVER CORP,CA29258Y1034,Transaktionsgebühr,,EUR,"-0,09",EUR,"521,24"
07-07-2016,15:40,ENDEAVOUR SILVER CORP,CA29258Y1034,"Verkauf 30 zu je 3,917",,EUR,"117,51",EUR,"521,33"
07-07-2016,13:57,DAX SL 9396.02  HB 3.78  FN 9396.02  ...,NL0011845078,Transaktionsgebühr,,EUR,"-4,00",EUR,"403,82"
07-07-2016,13:57,DAX SL 9396.02  HB 3.78  FN 9396.02  ...,NL0011845078,Transaktionsgebühr,,EUR,"-0,03",EUR,"407,82"
07-07-2016,13:57,DAX SL 9396.02  HB 3.78  FN 9396.02  ...,NL0011845078,"Kauf 30 zu je 2,12",,EUR,"-63,60",EUR,"407,85"
07-07-2016,13:55,COMMERZBANK AG,DE000CBK1001,Transaktionsgebühr,,EUR,"-2,00",EUR,"471,45"
07-07-2016,13:55,COMMERZBANK AG,DE000CBK1001,Transaktionsgebühr,,EUR,"-0,01",EUR,"473,45"
07-07-2016,13:55,COMMERZBANK AG,DE000CBK1001,"Kauf 18 zu je 5,38",,EUR,"-96,84",EUR,"473,46"
07-07-2016,12:07,SILVER SL 16.67  HB 79.14  FN 16.67  ...,NL0011634704,Transaktionsgebühr,,EUR,"-4,00",EUR,"570,30"
07-07-2016,12:07,SILVER SL 16.67  HB 79.14  FN 16.67  ...,NL0011634704,Transaktionsgebühr,,EUR,"-0,03",EUR,"574,30"
07-07-2016,12:07,SILVER SL 16.67  HB 79.14  FN 16.67  ...,NL0011634704,"Verkauf 20 zu je 3,24",,EUR,"64,80",EUR,"574,33"
07-07-2016,08:03,DT.TECH.BET.AG O.N,DE000A1X3WX6,Transaktionsgebühr,,EUR,"-7,50",EUR,"509,53"
07-07-2016,08:03,DT.TECH.BET.AG O.N,DE000A1X3WX6,Transaktionsgebühr,,EUR,"-0,08",EUR,"517,03"
07-07-2016,08:03,DT.TECH.BET.AG O.N,DE000A1X3WX6,"Kauf 55 zu je 1,75",,EUR,"-96,25",EUR,"517,11"
06-07-2016,18:57,SABINA GOLD+SILVER CORP,CA7852461093,Transaktionsgebühr,,EUR,"-7,50",EUR,"613,36"
06-07-2016,18:57,SABINA GOLD+SILVER CORP,CA7852461093,Transaktionsgebühr,,EUR,"-0,20",EUR,"620,86"
06-07-2016,18:57,SABINA GOLD+SILVER CORP,CA7852461093,"Verkauf 260 zu je 0,95",,EUR,"247,00",EUR,"621,06"
06-07-2016,17:06,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-4,00",EUR,"374,06"
06-07-2016,17:06,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-0,12",EUR,"378,06"
06-07-2016,17:06,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,"Kauf 100 zu je 2,93",,EUR,"-293,00",EUR,"378,18"
06-07-2016,10:11,DEUTSCHE POST AG NA O.N,DE0005552004,Transaktionsgebühr,,EUR,"-2,00",EUR,"671,18"
06-07-2016,10:11,DEUTSCHE POST AG NA O.N,DE0005552004,Transaktionsgebühr,,EUR,"-0,02",EUR,"673,18"
06-07-2016,10:11,DEUTSCHE POST AG NA O.N,DE0005552004,"Kauf 10 zu je 24,5",,EUR,"-245,00",EUR,"673,20"
06-07-2016,10:01,ALSTRIA OFFICE REIT-AG,DE000A0LD2U1,Transaktionsgebühr,,EUR,"-2,00",EUR,"918,20"
06-07-2016,10:01,ALSTRIA OFFICE REIT-AG,DE000A0LD2U1,Transaktionsgebühr,,EUR,"-0,02",EUR,"920,20"
06-07-2016,10:01,ALSTRIA OFFICE REIT-AG,DE000A0LD2U1,"Kauf 20 zu je 11,8",,EUR,"-236,00",EUR,"920,22"
06-07-2016,09:03,SILVER SL 15.90  HB 76.21  FN 15.90  ...,NL0011628193,Transaktionsgebühr,,EUR,"-4,00",EUR,"1156,22"
06-07-2016,09:03,SILVER SL 15.90  HB 76.21  FN 15.90  ...,NL0011628193,Transaktionsgebühr,,EUR,"-0,08",EUR,"1160,22"
06-07-2016,09:03,SILVER SL 15.90  HB 76.21  FN 15.90  ...,NL0011628193,"Verkauf 50 zu je 4,11",,EUR,"205,50",EUR,"1160,30"
06-07-2016,00:00,"HSBC HLDGS PLC DL-,50",GB0005405286,Dividende,,GBP,"1,13",GBP,"1,13"
05-07-2016,11:40,,,Einzahlung,,EUR,"579,00",EUR,"954,80"
05-07-2016,09:21,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-4,00",EUR,"375,80"
05-07-2016,09:21,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-0,04",EUR,"379,80"
05-07-2016,09:21,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,"Kauf 40 zu je 2,78",,EUR,"-111,20",EUR,"379,84"
04-07-2016,10:53,SPDR S+P EO DIV.ARIST.ETF,IE00B5M1WJ87,Transaktionsgebühr,,EUR,"-2,00",EUR,"491,04"
04-07-2016,10:53,SPDR S+P EO DIV.ARIST.ETF,IE00B5M1WJ87,Transaktionsgebühr,,EUR,"-0,06",EUR,"493,04"
04-07-2016,10:53,SPDR S+P EO DIV.ARIST.ETF,IE00B5M1WJ87,"Kauf 14 zu je 20,3",,EUR,"-284,20",EUR,"493,10"
04-07-2016,10:15,DB X-TR.II BA.G.AGG.BD 1D,LU0942970103,Transaktionsgebühr,,EUR,"-2,00",EUR,"777,30"
04-07-2016,10:15,DB X-TR.II BA.G.AGG.BD 1D,LU0942970103,Transaktionsgebühr,,EUR,"-0,20",EUR,"779,30"
04-07-2016,10:15,DB X-TR.II BA.G.AGG.BD 1D,LU0942970103,"Kauf 24 zu je 42,5",,EUR,"-1020,00",EUR,"779,50"
04-07-2016,09:24,DB X-TR.EO STOXX 50 DR 1C,LU0380865021,Transaktionsgebühr,,EUR,"-2,00",EUR,"1799,50"
04-07-2016,09:24,DB X-TR.EO STOXX 50 DR 1C,LU0380865021,Transaktionsgebühr,,EUR,"-0,06",EUR,"1801,50"
04-07-2016,09:24,DB X-TR.EO STOXX 50 DR 1C,LU0380865021,"Kauf 8 zu je 38,42",,EUR,"-307,36",EUR,"1801,56"
04-07-2016,09:22,ALLIANZ SE NA O.N,DE0008404005,Transaktionsgebühr,,EUR,"-2,00",EUR,"2108,92"
04-07-2016,09:22,ALLIANZ SE NA O.N,DE0008404005,Transaktionsgebühr,,EUR,"-0,02",EUR,"2110,92"
04-07-2016,09:22,ALLIANZ SE NA O.N,DE0008404005,"Kauf 2 zu je 126,75",,EUR,"-253,50",EUR,"2110,94"
04-07-2016,08:55,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-4,00",EUR,"2364,44"
04-07-2016,08:55,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-0,04",EUR,"2368,44"
04-07-2016,08:55,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,"Kauf 30 zu je 3,17",,EUR,"-95,10",EUR,"2368,48"
